id,sentence,dataSplit,casename,matched,ruleType
15,피고인은 2008. 2. 13. 청주지방법원 영동지원에서 성폭력범죄의 처벌 등에 관한 특례법(특수강간)죄로 징역 1년 6월에 집행유예 2년을 선고받은 전력이 있는 것을 비롯하여 2017년까지 형사처벌을 받은 전력이 7회에 이르는 점 등,train,강제추행,집행유예,공통_동종범죄
16,○ 유리한 정상 : 도박으로 2차례 벌금형 처벌을 받은 이외에 달리 형사처벌 전력 없는 점,train,강제추행,벌금형,공통_동종범죄
17,동종범행으로 처벌받은 전력이 없고 벌금형을 초과하는 형사처벌 전력이 없는 점,train,강제추행,동종,공통_동종범죄
18,형사처벌을 받은 전력이 없는 점 등 참작,train,강제추행,형사처벌,공통_동종범죄
19,피고인의 동종범죄전력의 존부 및 그 횟수,train,강제추행,동종,공통_동종범죄
20,피고인이 처벌받은 전력이 없는 초범인 점을 피고인에게 유리한 정상으로 고려하였으며,train,강제추행,초범,공통_동종범죄
21,교통사고처리특례법위반(치상)죄 등으로 1회 벌금형 처벌을 받은 외 처벌전력 없는 점 등을 유리한 정상으로 고려하고,train,강제추행,벌금형,공통_동종범죄
22,이전에 형사처벌받은 전력이 없는 초범이다.,train,강제추행,형사처벌,공통_동종범죄
25,피고인이 초범이고 사회적 유대관계가 분명한 점,train,강제추행,초범,공통_동종범죄
26,피고인이 강간ㆍ강제추행 범행을 저지른 전력은 없고 1983년 이후로는 징역형의 집행유예 이상의 처벌을 받은 전력도 없는 점,train,강제추행,집행유예,공통_동종범죄
27,동종 전과 없는 점 등을 참작하여 약식명령에 정한 벌금액을 감액한다.,train,강제추행,동종,공통_동종범죄
28,2. 양형기준의 적용 여부: 벌금형을 선택하였으므로 양형기준이 적용되지 아니함,train,강제추행,벌금형,공통_동종범죄
28,피고인이 이제까지 동종의 성범죄는 물론 다른 범죄로도 처벌받은 전력이 전혀 없는 초범인 점 등은 피고인에게 다소나마 유리한 정상으로 참작하고,train,강제추행,동종,공통_동종범죄
30,○ 피고인은 아무런 형사처벌을 받은 전력이 없다.,train,강제추행,형사처벌,공통_동종범죄
33,피고인에게 동종 범죄전력이 없다.,train,강제추행,동종,공통_동종범죄
34,피고인은 2018. 9. 14. 서울중앙지방법원에서 강제추행치상죄 등으로 징역 2년 6월에 집행유예 3년을 선고받아 집행유예기간 중에 있음에도 또다시 이 사건 범행에 이르렀다.,train,강제추행,집행유예,공통_동종범죄
35,동종 범행으로 처벌받은 전력이 없다.,train,강제추행,동종,공통_동종범죄
37,500만 원 이하의 벌금형 2. 양형기준의 미적용 : 벌금형을 선택하여 양형기준을 적용하지 않는다.,train,강제추행,벌금형,공통_동종범죄
37,피고인에게 동종 성범죄 전력은 없고,train,강제추행,동종,공통_동종범죄
37,벌금형으로 처벌받은 전력만 1회 있다.,train,강제추행,벌금형,공통_동종범죄
41,동종 범죄로 징역형의 집행유예를 받았음에도 그 집행유예 기간 중에 다시 이 사건 범행에 이른 점,train,강제추행,동종,공통_동종범죄
41,피고인에게 위 동종 범죄전력 외에 다른 범죄전력은 없는 점 등을 유리한 양형사유로 고려하며,train,강제추행,동종,공통_동종범죄
43,피고인에게 동종 또는 집행유예 이상의 범죄전력은 없는 점,train,강제추행,동종,공통_동종범죄
46,형사 처분받은 전력이 없는 초범인 점을 유리한 정상으로 참작하고,train,강제추행,초범,공통_동종범죄
49,피고인이 집행유예 기간 중에 반성하지 않고 재범을 한 점은 피고인에게 불리한 정상이다.,train,강제추행,집행유예,공통_동종범죄
50,아무런 범죄전력 없는 초범인 점 등,train,강제추행,초범,공통_동종범죄
51,전과관계(이종 벌금형 2회),train,강제추행,전과,공통_동종범죄
52,동종 범죄로 처벌을 받은 전력이 없다.,train,강제추행,동종,공통_동종범죄
55,이제까지 형사처벌을 받은 전력이 없는 점 등의 정상 관계 및 그 밖에 이 사건 기록과 변론에 나타난 피고인의 연령,train,강제추행,형사처벌,공통_동종범죄
56,피고인에게 동종 전력이 없는 점과 함께,train,강제추행,동종,공통_동종범죄
57,피고인에게 동종 전과가 없는 점 및 그 밖에 피고인의 연령,train,강제추행,동종,공통_동종범죄
58,피고인은 성폭력범죄로 형사처벌을 받은 전력이 없다.,train,강제추행,형사처벌,공통_동종범죄
59,종전 강간미수 전과로부터는 약 36년 정도의 시간적 간격이 있는 점,train,강제추행,전과,공통_동종범죄
60,피고인이 이제까지 동종 성범죄로 처벌을 받거나 벌금형을 넘는 형사처벌을 받은 전력은 없는 점을 피고인에게 다소나마 유리한 정상으로 참작하고,train,강제추행,동종,공통_동종범죄
61,피고인은 초범이고 적어도 가정과 학교에서는 별다른 문제를 일으키지 않고 지내온 것으로 보이는 점,train,강제추행,초범,공통_동종범죄
63,3. 선고형의 결정: 징역 6월에 집행유예 2년,train,강제추행,집행유예,공통_동종범죄
63,피고인이 집행유예 기간 중 자중하지 아니하고 이 사건 범행을 저지른 점,train,강제추행,집행유예,공통_동종범죄
63,피고인에게 동종 범죄전력이 없는 점,train,강제추행,동종,공통_동종범죄
63,이후 집행유예 기간이 도과하였고 이 사건 범행은 집행유예의 원인 된 범행과는 범죄의 종류나 성격을 달리하는 것인 점 등 피고인을 위하여 참작할 정상과 그 밖에 피고인의 연령,train,강제추행,집행유예,공통_동종범죄
63,전과(성범죄 처벌 전력 없음) 및 재범의 위험성,train,강제추행,전과,공통_동종범죄
65,동종 전과 없는 점,train,강제추행,동종,공통_동종범죄
67,피고인은 동종 범행으로 집행유예 1회 처벌받은 전력이 있다.,train,강제추행,동종,공통_동종범죄
68,다수의 범죄전력이 있을 뿐만 아니라 다른 범죄로 징역형의 집행을 종료한 후 누범 기간 중에 이 사건 범행에 이른 점 등을 불리한 양형사유로 고려하고,train,강제추행,누범,공통_동종범죄
68,동종 범죄전력은 없는 점,train,강제추행,동종,공통_동종범죄
69,○ 유리한 정상 : 피고인에게 동종 범죄전력이나 벌금형을 초과하는 범죄전력이 없다.,train,강제추행,동종,공통_동종범죄
73,한편 피고인은 아무런 형사처벌 전력이 없는 초범이다.,train,강제추행,형사처벌,공통_동종범죄
74,2017년 도로교통법위반(음주운전)죄로 벌금형의 처벌을 받은 외 다른 처벌전력 없는 점 및 그 밖에 피고인의 연령,train,강제추행,벌금형,공통_동종범죄
75,이에 피해자가 이 법원에 증인으로 출석하여 피고인의 형사처벌을 원한다는 의사를 밝힌 바 있으므로,train,강제추행,형사처벌,공통_동종범죄
75,피고인이 이제까지 형사처벌을 받은 전력이 없는 초범이라는 점을 감안하더라도,train,강제추행,형사처벌,공통_동종범죄
76,피고인이 형사처벌을 받은 적은 많지만,train,강제추행,형사처벌,공통_동종범죄
76,피고인에게 동종전과는 없다.,train,강제추행,동종,공통_동종범죄
77,◯ 유리한 양형 요소 : 동종전과가 없고,train,강제추행,동종,공통_동종범죄
77,벌금형을 초과하는 형사처벌을 받은 적도 없다.,train,강제추행,벌금형,공통_동종범죄
78,그 밖에 피고인이 25년 전 1회 벌금형 외에는 형사처벌을 받은 전력이 없는 점 등 여러 양형조건을 종합하여 주문과 같이 형을 정한다.,train,강제추행,벌금형,공통_동종범죄
79,피고인에게 동종 또는 벌금형을 초과하는 형사처벌 전력은 없고,train,강제추행,동종,공통_동종범죄
83,- 피고인에게 동종 전과가 없다.,train,강제추행,동종,공통_동종범죄
85,동종 범죄로 형사처벌을 받은 전력이 없는 점 등은 유리한 정상이다.,train,강제추행,동종,공통_동종범죄
86,피고인이 형사처벌을 받은 전력이 없는 점 등을 참작하여 주문과 같이 형을 정한다.,train,강제추행,형사처벌,공통_동종범죄
87,동종범죄로 처벌받은 전력이나 벌금형을 초과하는 처벌을 받은 전력은 없는 점 등을 피고인에게 유리한 정상으로 참작하고,train,강제추행,동종,공통_동종범죄
88,형사처벌을 받은 전력이 없는 점 등의 유리한 양형 요소,train,강제추행,형사처벌,공통_동종범죄
90,피고인에게 동종전과는 없는 점,train,강제추행,동종,공통_동종범죄
91,피고인은 2018. 12. 11. 전주지방법원 남원지원에서 상해죄로 징역 6개월 및 집행유예 2년을 선고받고,train,강제추행,집행유예,공통_동종범죄
91,같은 달 19. 그 판결이 확정되어 집행유예기간 중이었음에도 자숙하지 아니한 채 이 사건 범행을 저질렀다.,train,강제추행,집행유예,공통_동종범죄
91,피고인이 동종 범죄로 처벌받은 전력은 없고,train,강제추행,동종,공통_동종범죄
95,동종 범죄로 처벌을 받은 전력이 없는 점,train,강제추행,동종,공통_동종범죄
96,성폭력범죄의 처벌 등에 관한 특례법(비밀준수등)위반죄로 각 벌금형을 선고받은 적이 있고,train,강제추행,벌금형,공통_동종범죄
96,2017. 3. 15. 강제추행죄로 징역형의 집행유예를,train,강제추행,집행유예,공통_동종범죄
97,피고인이 벌금형,train,강제추행,벌금형,공통_동종범죄
97,징역형 등의 형사처벌을 받은 전력이 다수 있고,train,강제추행,형사처벌,공통_동종범죄
97,피고인이 동종범죄로 처벌받은 전력은 없는 점,train,강제추행,동종,공통_동종범죄
98,그 밖에 피고인의 범죄전력(2015년경 준강간죄로 징역 1년 6월에 집행유예 4년을 선고받은 사정 등),train,강제추행,집행유예,공통_동종범죄
99,○ 유리한 정상: 2003년경 이종범죄로 벌금형 처벌을 받은 이후로 별다른 형사처벌을 받은 전력이 없는 점,train,강제추행,벌금형,공통_동종범죄
101,종전에 동종 범행으로 처벌받은 전력이 없는 점을 피고인에게 유리한 정상으로,train,강제추행,동종,공통_동종범죄
102,피고인은 동종 범죄로 2차례 벌금형의 처벌을 받은 전력이 있다.,train,강제추행,동종,공통_동종범죄
106,그럼에도 불구하고 피해자가 피고인의 형사처벌을 원하지는 않는 점,train,강제추행,형사처벌,공통_동종범죄
109,범죄전력이 없는 초범인 점은 유리한 정상으로 참작한다.,train,강제추행,초범,공통_동종범죄
110,3. 선고형의 결정: 피고인은 2017년 이 사건과 동일한 내용의 범행으로 벌금형의 처벌을 받은 전력이 있는 점,train,강제추행,벌금형,공통_동종범죄
111,피고인이 초범이고 범행을 반성하고 있는 점,train,강제추행,초범,공통_동종범죄
112,벌금형을 넘는 처벌전력 내지 동종 범죄전력은 없는 점 등을 비롯한 제반 양형조건을 종합하여 주문과 같이 형을 정한다.,train,강제추행,벌금형,공통_동종범죄
114,동종 범행으로 처벌받은 전력이 없는 점,train,강제추행,동종,공통_동종범죄
115,피고인은 초범이다.,train,강제추행,초범,공통_동종범죄
115,피해자와의 관계 등에 비추어 볼 때 피고인에게 벌금형의 집행을 유예하는 것이 타당하다고 판단되어 주문과 같이 판결한다.,train,강제추행,벌금형,공통_동종범죄
